1319543963 1 0 0 0 0 0
1319545384 2 0 0 0 0 0
1319546264 2 0 0 0 1 0
1319546325 2 0 0 0 2 0
1319546984 2 0 0 0 3 0
1319547921 3 0 0 0 3 0
1319547938 4 0 0 0 3 0
1319549054 4 1 0 0 3 0
1319549083 4 2 0 0 3 0
1319557149 4 2 0 0 4 0
1319557213 4 2 0 1 4 0
1319573287 4 2 0 2 4 0
1319574966 4 2 1 2 4 0
1319576497 4 2 2 2 4 0
1320073179 5 2 2 2 4 0
1320076502 5 2 2 3 4 0
1320076521 5 2 2 4 4 0
1320076718 5 2 2 5 4 0
1320082540 6 2 2 5 4 0
1320082579 7 2 2 5 4 0
1320084496 7 2 2 6 4 0
1320085876 8 2 2 6 4 0
1320085880 9 2 2 6 4 0
1320086243 9 2 2 7 4 0
1320086263 9 2 2 8 4 0
1320089806 10 2 2 8 4 0
1320090416 10 2 2 9 4 0
1320090429 10 2 2 10 4 0
1320096239 11 2 2 10 4 0
1320177231 11 2 2 11 4 0
1320336709 12 2 2 11 4 0
1320414994 13 2 2 11 4 0
1320420094 14 2 2 11 4 0
1320422664 15 2 2 11 4 0
1320424922 16 2 2 11 4 0
1320514281 16 2 2 11 4 1
1320514468 16 2 2 11 4 2
1320777287 17 2 2 11 4 2
1320783908 18 2 2 11 4 2
1320784084 19 2 2 11 4 2
1320785325 20 2 2 11 4 2
1321135428 20 2 3 11 4 2
1321199514 20 2 3 11 4 3
1321202252 20 2 3 12 4 3
1321797986 20 2 3 13 4 3
1322213375 21 2 3 13 4 3
1322213430 21 3 3 13 4 3
1322216641 22 3 3 13 4 3
1322216651 23 3 3 13 4 3
1322217076 24 3 3 13 4 3
1322430296 25 3 3 13 4 3
1322483517 26 3 3 13 4 3
1322572988 27 3 3 13 4 3
1322842121 28 3 3 13 4 3
1322842149 29 3 3 13 4 3
1324390967 29 4 3 13 4 3
1324391067 29 5 3 13 4 3
1326126540 30 5 3 13 4 3
1326194331 31 5 3 13 4 3
1326195909 32 5 3 13 4 3
1326200147 33 5 3 13 4 3
1326200399 34 5 3 13 4 3
1326210803 35 5 3 13 4 3
1326211711 35 6 3 13 4 3
1326223764 36 6 3 13 4 3
1326223794 37 6 3 13 4 3
1326229414 38 6 3 13 4 3
1326230556 39 6 3 13 4 3
1326234691 40 6 3 13 4 3
1326235605 41 6 3 13 4 3
1326239654 41 7 3 13 4 3
1326239714 41 8 3 13 4 3
1326243057 41 9 3 13 4 3
1326243724 41 10 3 13 4 3
1326273166 41 11 3 13 4 3
1326273181 41 12 3 13 4 3
1326275167 41 13 3 13 4 3
1326276822 41 15 3 13 4 3
1326293515 42 15 3 13 4 3
1326356526 42 16 3 13 4 3
1326371549 42 16 3 14 4 3
1326371995 42 17 3 15 4 3
1326372048 42 18 3 15 4 3
1326372390 42 18 3 16 4 3
1326372477 42 19 3 16 4 3
1326372549 42 19 3 17 4 3
1326372552 42 19 3 18 4 3
1326373523 42 19 3 19 4 3
1326388327 43 19 3 19 4 3
1326397383 44 19 3 19 4 3
1326402489 45 19 3 19 4 3
1326402808 46 19 3 19 4 3
1326404969 47 19 3 19 4 3
1326449840 47 20 3 19 4 3
1326453835 48 20 3 19 4 3
1326467785 49 20 3 19 4 3
1326471606 50 20 3 19 4 3
1326471652 51 20 3 19 4 3
1326472046 51 21 3 19 4 3
1326473740 52 22 3 19 4 3
1326474254 53 22 3 19 4 3
1326474259 54 22 3 19 4 3
1326474770 55 22 3 19 4 3
1326474994 55 23 3 19 4 3
1326475281 55 24 3 19 4 3
1326475661 56 24 3 19 4 3
1326475665 57 24 3 19 4 3
1326477381 57 25 3 19 4 3
1326479241 57 26 3 19 4 3
1326480894 58 26 3 19 4 3
1326495233 59 26 3 19 4 3
1326498926 59 27 3 19 4 3
1326500181 59 28 3 19 4 3
1326505991 60 28 3 19 4 3
1326506056 61 28 3 19 4 3
1326562699 62 28 3 19 4 3
1326567081 63 28 3 19 4 3
1326577366 64 28 3 19 4 3
1326577421 65 28 3 19 4 3
1326577460 66 28 3 19 4 3
1326577646 67 28 3 19 4 3
1326583828 68 28 3 19 4 3
1326587799 69 28 3 19 4 3
1326588909 69 29 3 19 4 3
1326634731 69 29 4 19 4 3
1326634933 70 29 4 19 4 3
1326635089 70 29 5 19 4 3
1326636549 70 30 5 19 4 3
1326637365 70 30 5 20 4 3
1326637424 70 30 5 21 4 3
1326637595 70 30 6 21 4 3
1326637613 70 30 7 21 4 3
1326638470 70 30 8 21 4 3
1326638590 71 30 8 21 4 3
1326638607 72 30 8 21 4 3
1326638872 73 31 8 21 4 3
1326639713 73 32 8 21 4 3
1326641250 73 32 9 21 4 3
1326641389 73 33 10 21 4 3
1326643125 74 33 10 21 4 3
1326643384 75 33 10 21 4 3
1326643400 76 33 10 21 4 3
1326643564 76 34 10 21 4 3
1326644456 76 35 10 21 4 3
1326644782 77 35 10 21 4 3
1326644786 78 35 10 21 4 3
1326645034 79 35 10 21 4 3
1326645684 79 35 11 21 4 3
1326645700 79 35 12 21 4 3
1326647333 80 35 12 21 4 3
1326647413 81 35 12 21 4 3
1326647548 82 35 12 21 4 3
1326648031 82 35 12 22 4 3
1326648041 82 35 12 23 4 3
1326648120 82 35 12 24 4 3
1326649242 83 35 12 24 4 3
1326649249 84 35 12 24 4 3
1326649385 85 35 12 24 4 3
1326649729 86 35 12 24 4 3
1326649981 86 35 13 24 4 3
1326650060 86 35 14 24 4 3
1326650071 86 35 15 24 4 3
1326650575 86 36 15 24 4 3
1326650640 87 36 15 24 4 3
1326650646 88 36 15 24 4 3
1326652576 89 36 15 24 4 3
1326653007 89 37 15 24 4 3
1326654087 90 37 15 24 4 3
1326654486 91 37 15 24 4 3
1326654561 92 37 15 24 4 3
1326654750 93 37 15 24 4 3
1326655378 94 37 15 24 4 3
1326656033 94 37 16 24 4 3
1326656048 94 37 17 24 4 3
1326656059 94 37 18 24 4 3
1326656117 95 37 18 24 4 3
1326656121 96 37 18 24 4 3
1326658387 97 37 18 24 4 3
1326659059 97 37 18 25 4 3
1326659070 97 37 18 26 4 3
1326659241 97 37 18 27 4 3
1326659381 98 37 18 27 4 3
1326659390 99 37 18 27 4 3
1326660030 99 38 18 27 4 3
1326661227 100 38 18 27 4 3
1326661235 101 38 18 27 4 3
1326661976 101 38 18 28 4 3
1326662056 101 38 18 29 4 3
1326662210 101 39 18 29 4 3
1326662642 101 39 18 30 4 3
1326662649 102 39 18 31 4 3
1326662705 102 39 18 32 4 3
1326662817 102 39 19 32 4 3
1326662830 102 39 19 33 4 3
1326662862 103 39 19 33 4 3
1326663051 103 39 20 33 4 3
1326663071 103 39 21 33 4 3
1326663235 104 39 21 33 4 3
1326663292 105 39 21 33 4 3
1326663330 105 39 22 33 4 3
1326663443 105 39 23 33 4 3
1326663459 105 39 24 33 4 3
1326663470 105 39 25 33 4 3
1326663516 105 39 26 33 4 3
1326663528 106 39 26 33 4 3
1326663533 106 39 27 33 4 3
1326663605 106 39 28 33 4 3
1326663713 106 39 29 33 4 3
1326663863 107 39 29 33 4 3
1326664053 107 39 30 33 4 3
1326664115 108 39 30 33 4 3
1326664395 108 39 31 33 4 3
1326664407 108 39 32 33 4 3
1326665323 108 39 33 33 4 3
1326665524 109 39 33 33 4 3
1326665532 110 39 33 33 4 3
1326665570 110 39 34 33 4 3
1326665799 111 39 34 33 4 3
1326665994 112 39 34 33 4 3
1326666063 112 40 34 33 4 3
1326666892 112 41 34 33 4 3
1326667119 112 41 34 34 4 3
1326667206 112 42 34 35 4 3
1326667218 112 42 34 36 4 3
1326667226 112 42 35 36 4 3
1326667244 112 42 36 36 4 3
1326667260 112 42 37 36 4 3
1326667617 112 42 38 36 4 3
1326667766 112 42 39 36 4 3
1326667844 113 42 39 36 4 3
1326667898 114 42 39 36 4 3
1326668059 114 42 40 36 4 3
1326668102 114 42 41 36 4 3
1326668369 115 42 41 36 4 3
1326668411 115 43 41 36 4 3
1326668513 116 43 41 36 4 3
1326668682 117 43 41 36 4 3
1326668704 118 43 41 36 4 3
